player_name,season,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,rush_touchdown,fumble,fumble_lost,receptions,targets,receiving_air_yards,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,fantasy_points_ppr,top_10_next,offense_snaps,total_tds,total_yards,games_missed,age,games_played_season
Christopher Herndon,2018,502.0,177.0,0.0,0.0,0.0,1.0,0.0,39.0,54.0,596.0,4.0,6.0,8.0,3.0,109.2,0,550.0,8.0,502.0,2,22.0,14
Chris Manhertz,2018,52.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,33.0,1.0,0.0,0.0,0.0,11.2,0,43.0,2.0,52.0,13,26.0,3
Charles Clay,2018,184.0,71.0,0.0,0.0,0.0,1.0,1.0,21.0,35.0,290.0,0.0,1.0,2.0,0.0,34.4,0,467.0,0.0,184.0,5,29.0,11
Cameron Brate,2018,289.0,51.0,0.0,0.0,0.0,1.0,1.0,30.0,47.0,405.0,6.0,8.0,12.0,6.0,87.9,0,520.0,12.0,289.0,1,27.0,15
C.J. Uzomah,2018,439.0,195.0,0.0,0.0,0.0,0.0,0.0,43.0,64.0,472.0,3.0,4.0,6.0,3.0,104.9,0,839.0,6.0,439.0,0,25.0,16
Blake Jarwin,2018,307.0,110.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,297.0,3.0,2.0,2.0,2.0,71.70000000000000,0,339.0,6.0,307.0,4,24.0,12
Blake Bell,2018,67.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,58.0,0.0,0.0,0.0,0.0,14.7,0,156.0,0.0,67.0,9,27.0,7
Benjamin Watson,2018,400.0,87.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,470.0,2.0,6.0,9.0,2.0,85.0,0,452.0,4.0,400.0,3,37.0,13
Ben Braunecker,2018,42.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,69.0,0.0,0.0,1.0,0.0,5.200000000000000,0,44.0,0.0,42.0,11,24.0,5
Austin Seferian-Jenkins,2018,90.0,30.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,101.0,1.0,1.0,2.0,1.0,24.0,0,221.0,2.0,90.0,11,25.0,5
Austin Hooper,2018,660.0,237.0,0.0,0.0,0.0,0.0,0.0,71.0,87.0,598.0,4.0,9.0,13.0,4.0,159.0,1,809.0,8.0,660.0,0,23.0,16
Antony Auclair,2018,48.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,40.0,0.0,0.0,0.0,0.0,11.8,0,152.0,0.0,48.0,10,25.0,6
Anthony Firkser,2018,200.0,83.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,122.0,1.0,4.0,4.0,1.0,43.0,0,121.0,2.0,200.0,9,23.0,7
Adam Shaheen,2018,48.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,59.0,1.0,1.0,1.0,1.0,15.8,0,80.0,2.0,48.0,13,23.0,3
A.J. Derby,2018,48.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,44.0,1.0,1.0,2.0,1.0,13.8,0,78.0,2.0,48.0,13,26.0,3
Zach Gentry,2019,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.4,0,14.0,0.0,4.0,15,22.0,1
Zach Ertz,2019,916.0,255.0,0.0,0.0,0.0,1.0,1.0,88.0,134.0,1179.0,6.0,9.0,19.0,5.0,210.6,0,932.0,12.0,916.0,1,28.0,15
Will Dissly,2019,262.0,70.0,1.0,7.0,0.0,1.0,0.0,23.0,27.0,256.0,4.0,4.0,6.0,4.0,73.9,0,249.0,8.0,269.0,10,23.0,6
Virgil Green,2019,78.0,39.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,63.0,1.0,2.0,3.0,1.0,22.8,0,283.0,2.0,78.0,5,31.0,11
Vernon Davis,2019,123.0,80.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,131.0,1.0,2.0,3.0,0.0,24.3,0,186.0,2.0,123.0,12,35.0,4
Vance McDonald,2019,273.0,172.0,1.0,2.0,0.0,1.0,0.0,38.0,53.0,278.0,3.0,7.0,9.0,3.0,79.5,0,684.0,6.0,275.0,2,29.0,14
Tyrone Swoopes,2019,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.5,0,18.0,0.0,5.0,15,24.0,1
Tyler Kroft,2019,71.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,102.0,1.0,2.0,3.0,1.0,19.1,0,179.0,2.0,71.0,8,26.0,8
Tyler Higbee,2019,734.0,390.0,0.0,0.0,0.0,0.0,0.0,69.0,88.0,591.0,3.0,14.0,19.0,3.0,158.4,0,655.0,6.0,734.0,2,26.0,14
Tyler Eifert,2019,436.0,112.0,0.0,0.0,0.0,0.0,0.0,43.0,62.0,521.0,3.0,4.0,9.0,2.0,102.6,0,491.0,6.0,436.0,0,28.0,16
Tyler Conklin,2019,58.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,61.0,0.0,0.0,0.0,0.0,13.800000000000000,0,121.0,0.0,58.0,11,24.0,5
Troy Fumagalli,2019,38.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,41.0,1.0,1.0,1.0,1.0,15.800000000000000,0,102.0,2.0,38.0,10,24.0,6
Trey Burton,2019,84.0,36.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,120.0,0.0,0.0,2.0,0.0,20.4,0,283.0,0.0,84.0,8,27.0,8
Trevon Wesco,2019,47.0,40.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,6.9,0,63.0,0.0,49.0,13,23.0,3
Travis Kelce,2019,1229.0,410.0,1.0,4.0,1.0,1.0,1.0,97.0,136.0,1224.0,5.0,7.0,19.0,2.0,253.3,1,971.0,11.0,1233.0,0,29.0,16
Tommy Sweeney,2019,114.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,118.0,0.0,2.0,2.0,0.0,19.4,0,120.0,0.0,114.0,11,24.0,5
T.J. Hockenson,2019,367.0,200.0,0.0,0.0,0.0,0.0,0.0,32.0,59.0,455.0,2.0,3.0,7.0,1.0,80.7,1,525.0,4.0,367.0,4,22.0,12
Stephen Carlson,2019,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.7,0,58.0,0.0,7.0,14,22.0,2
Seth DeValve,2019,140.0,61.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,109.0,0.0,1.0,4.0,0.0,26.0,0,252.0,0.0,140.0,9,26.0,7
Sean Culkin,2019,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,0.0,1.0,1.0,0.0,2.2,0,82.0,0.0,12.0,14,26.0,2
Ryan Izzo,2019,114.0,50.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,78.0,1.0,1.0,1.0,1.0,23.4,0,195.0,2.0,114.0,12,23.0,4
Ryan Griffin,2019,320.0,182.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,223.0,5.0,5.0,6.0,4.0,96.0,0,662.0,10.0,320.0,3,29.0,13
Ross Dwelley,2019,91.0,40.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,117.0,2.0,3.0,3.0,2.0,34.1,0,243.0,4.0,91.0,10,24.0,6
Robert Tonyan,2019,100.0,26.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,158.0,1.0,2.0,2.0,1.0,26.000000000000000,1,149.0,2.0,100.0,7,25.0,9
Ricky Seals-Jones,2019,229.0,95.0,0.0,0.0,0.0,1.0,1.0,14.0,22.0,253.0,4.0,4.0,6.0,3.0,57.9,0,175.0,8.0,229.0,7,24.0,9
Rhett Ellison,2019,167.0,83.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,146.0,1.0,1.0,2.0,0.0,38.7,0,324.0,2.0,167.0,6,30.0,10
Pharaoh Brown,2019,27.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,1.0,1.0,0.0,4.700000000000000,0,71.0,0.0,27.0,13,25.0,3
O.J. Howard,2019,459.0,150.0,0.0,0.0,0.0,1.0,1.0,34.0,51.0,528.0,1.0,4.0,8.0,1.0,78.90000000000000,0,688.0,2.0,459.0,4,24.0,12
Noah Fant,2019,562.0,330.0,3.0,-12.0,0.0,1.0,1.0,40.0,63.0,503.0,3.0,1.0,7.0,1.0,104.0,0,695.0,6.0,550.0,0,21.0,16
Nick Vannett,2019,100.0,62.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,67.0,0.0,1.0,2.0,0.0,21.0,0,261.0,0.0,100.0,3,26.0,13
Nick Vannett,2019,38.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,46.0,0.0,0.0,0.0,0.0,7.8,0,82.0,0.0,38.0,3,26.0,13
Nick Vannett,2019,28.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,4.8,0,44.0,0.0,28.0,3,26.0,13
Nick O'Leary,2019,30.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,28.0,1.0,1.0,1.0,1.0,13.0,0,45.0,2.0,30.0,10,27.0,6
Nick O'Leary,2019,37.0,18.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,31.0,0.0,0.0,0.0,0.0,5.7,0,100.0,0.0,37.0,10,27.0,6
Nick Boyle,2019,321.0,160.0,0.0,0.0,0.0,0.0,0.0,31.0,42.0,263.0,2.0,2.0,6.0,2.0,73.1,0,721.0,4.0,321.0,1,26.0,15
MyCole Pruitt,2019,90.0,65.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,30.0,1.0,1.0,2.0,1.0,21.0,0,186.0,2.0,90.0,10,27.0,6
Mo Alie-Cox,2019,93.0,60.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,48.0,0.0,0.0,1.0,0.0,17.3,0,225.0,0.0,93.0,7,25.0,9
Mike Gesicki,2019,570.0,175.0,0.0,0.0,0.0,1.0,1.0,51.0,87.0,885.0,5.0,5.0,10.0,4.0,131.0,1,675.0,10.0,570.0,1,23.0,15
Maxx Williams,2019,202.0,104.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,137.0,1.0,3.0,3.0,1.0,39.2,0,420.0,2.0,202.0,3,25.0,13
Mark Andrews,2019,759.0,259.0,0.0,0.0,0.0,2.0,1.0,58.0,86.0,956.0,8.0,7.0,14.0,7.0,172.9,1,418.0,16.0,759.0,2,23.0,14
Marcedes Lewis,2019,156.0,82.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,109.0,1.0,1.0,2.0,1.0,36.6,0,385.0,2.0,156.0,4,35.0,12
Luke Willson,2019,53.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,49.0,0.0,0.0,1.0,0.0,11.3,0,192.0,0.0,53.0,11,29.0,5
Luke Stocker,2019,53.0,36.0,0.0,0.0,0.0,1.0,0.0,8.0,11.0,59.0,0.0,1.0,1.0,0.0,9.3,0,292.0,0.0,53.0,6,31.0,10
Logan Thomas,2019,173.0,77.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,214.0,1.0,5.0,7.0,1.0,37.3,1,298.0,2.0,173.0,3,28.0,13
Levine Toilolo,2019,10.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.0,0.0,1.0,1.0,0.0,3.0,0,47.0,0.0,10.0,14,28.0,2
Lee Smith,2019,31.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,32.0,1.0,1.0,1.0,1.0,13.1,0,141.0,2.0,31.0,11,31.0,5
Lance Kendricks,2019,37.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,42.0,0.0,0.0,1.0,0.0,5.7,0,63.0,0.0,37.0,13,31.0,3
Kyle Rudolph,2019,367.0,190.0,0.0,0.0,0.0,0.0,0.0,39.0,48.0,308.0,6.0,8.0,11.0,5.0,111.7,0,792.0,12.0,367.0,1,29.0,15
Kaden Smith,2019,268.0,91.0,0.0,0.0,0.0,2.0,0.0,31.0,42.0,241.0,3.0,5.0,6.0,3.0,75.8,0,420.0,6.0,268.0,9,22.0,7
Joshua Perkins,2019,50.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,97.0,1.0,0.0,0.0,0.0,15.0,0,86.0,2.0,50.0,14,26.0,2
Josh Oliver,2019,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,44.0,0.0,1.0,1.0,0.0,2.5,0,92.0,0.0,15.0,13,22.0,3
Josh Hill,2019,226.0,159.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0,173.0,3.0,8.0,12.0,3.0,65.6,0,558.0,6.0,226.0,3,29.0,13
Jordan Thomas,2019,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,1.8,0,38.0,0.0,8.0,15,23.0,1
Jordan Matthews,2019,33.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,175.0,0.0,0.0,0.0,0.0,5.300000000000000,0,134.0,0.0,33.0,14,27.0,2
Jordan Akins,2019,418.0,246.0,0.0,0.0,0.0,0.0,0.0,36.0,52.0,393.0,2.0,1.0,6.0,1.0,83.8,0,655.0,4.0,418.0,0,27.0,16
Jonnu Smith,2019,439.0,273.0,4.0,78.0,0.0,0.0,0.0,35.0,43.0,231.0,3.0,5.0,5.0,2.0,102.7,0,672.0,6.0,517.0,1,24.0,15
Johnny Mundt,2019,26.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,24.0,0.0,0.0,0.0,0.0,6.6,0,89.0,0.0,26.0,11,24.0,5
Jimmy Graham,2019,447.0,246.0,0.0,0.0,0.0,1.0,0.0,38.0,60.0,533.0,3.0,5.0,10.0,3.0,100.7,0,622.0,6.0,447.0,0,32.0,16
Jesse James,2019,142.0,65.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,141.0,0.0,2.0,2.0,0.0,30.2,0,433.0,0.0,142.0,3,25.0,13
Jeremy Sprinkle,2019,241.0,91.0,0.0,0.0,0.0,1.0,0.0,26.0,38.0,258.0,1.0,1.0,4.0,1.0,52.1,0,553.0,2.0,241.0,1,25.0,15
Jeff Heuerman,2019,114.0,42.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,108.0,1.0,3.0,4.0,1.0,29.4,0,245.0,2.0,114.0,8,26.0,8
Jason Witten,2019,529.0,162.0,0.0,0.0,0.0,1.0,1.0,63.0,83.0,546.0,4.0,7.0,10.0,4.0,136.9,0,845.0,8.0,529.0,0,37.0,16
Jared Cook,2019,705.0,254.0,0.0,0.0,0.0,0.0,0.0,43.0,64.0,672.0,9.0,5.0,10.0,5.0,165.5,0,502.0,18.0,705.0,2,32.0,14
James O'Shaughnessy,2019,153.0,81.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,121.0,2.0,3.0,4.0,2.0,41.3,0,209.0,4.0,153.0,11,27.0,5
Jacob Hollister,2019,329.0,162.0,0.0,0.0,0.0,0.0,0.0,38.0,51.0,297.0,3.0,7.0,11.0,3.0,84.9,0,448.0,6.0,329.0,7,25.0,9
Jack Doyle,2019,448.0,216.0,0.0,0.0,0.0,1.0,0.0,43.0,70.0,491.0,4.0,6.0,13.0,3.0,107.8,0,756.0,8.0,448.0,1,29.0,15
Jace Sternberger,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0,6.0,0.0,0.0,15,23.0,1
J.P. Holtz,2019,91.0,79.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,16.0,0.0,1.0,1.0,0.0,16.1,0,127.0,0.0,91.0,11,26.0,5
Isaac Nauta,2019,13.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,3.3,0,18.0,0.0,13.0,14,22.0,2
Irv Smith,2019,311.0,136.0,0.0,0.0,0.0,1.0,0.0,36.0,47.0,265.0,2.0,7.0,10.0,2.0,79.1,0,552.0,4.0,311.0,2,21.0,14
Ian Thomas,2019,136.0,77.0,0.0,0.0,0.0,0.0,0.0,16.0,29.0,204.0,1.0,2.0,2.0,1.0,33.6,0,260.0,2.0,136.0,7,23.0,9
Hunter Henry,2019,652.0,159.0,0.0,0.0,0.0,1.0,1.0,55.0,75.0,779.0,5.0,8.0,12.0,4.0,145.2,1,614.0,10.0,652.0,4,24.0,12
Hayden Hurst,2019,349.0,148.0,0.0,0.0,0.0,0.0,0.0,30.0,39.0,330.0,2.0,3.0,7.0,1.0,76.9,1,457.0,4.0,349.0,0,26.0,16
Hale Hentges,2019,103.0,47.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,106.0,1.0,1.0,4.0,1.0,24.3,0,127.0,2.0,103.0,11,23.0,5
Greg Olsen,2019,564.0,189.0,0.0,0.0,0.0,0.0,0.0,50.0,75.0,668.0,2.0,5.0,11.0,2.0,114.4,0,750.0,4.0,564.0,3,34.0,13
Gerald Everett,2019,408.0,178.0,1.0,0.0,0.0,0.0,0.0,37.0,58.0,487.0,2.0,7.0,8.0,2.0,85.8,0,440.0,4.0,408.0,4,25.0,12
George Kittle,2019,924.0,539.0,5.0,22.0,0.0,1.0,0.0,79.0,100.0,567.0,4.0,10.0,16.0,2.0,195.6,0,766.0,8.0,946.0,3,25.0,13
Geoff Swaim,2019,65.0,41.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,60.0,0.0,1.0,2.0,0.0,19.5,0,199.0,0.0,65.0,10,25.0,6
Foster Moreau,2019,174.0,97.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,110.0,5.0,7.0,7.0,5.0,66.4,0,330.0,10.0,174.0,5,22.0,11
Evan Engram,2019,467.0,252.0,3.0,7.0,0.0,0.0,0.0,44.0,68.0,397.0,3.0,5.0,11.0,2.0,109.4,0,444.0,6.0,474.0,8,24.0,8
Eric Saubert,2019,21.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,4.1,0,47.0,0.0,21.0,14,25.0,2
Eric Ebron,2019,375.0,155.0,0.0,0.0,0.0,0.0,0.0,31.0,49.0,495.0,3.0,6.0,10.0,2.0,80.5,0,325.0,6.0,375.0,5,26.0,11
Durham Smythe,2019,65.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,138.0,0.0,0.0,1.0,0.0,11.5,0,298.0,0.0,65.0,8,24.0,8
Drew Sample,2019,30.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,42.0,0.0,0.0,0.0,0.0,8.0,0,54.0,0.0,30.0,12,23.0,4
Devin Funchess,2019,32.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,49.0,0.0,0.0,1.0,0.0,6.2,0,36.0,0.0,32.0,15,25.0,1
Derek Carrier,2019,108.0,51.0,1.0,27.0,0.0,0.0,0.0,13.0,19.0,165.0,1.0,3.0,4.0,1.0,32.5,0,116.0,2.0,135.0,7,29.0,9
Deon Yelder,2019,50.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,38.0,0.0,0.0,0.0,0.0,8.0,0,39.0,0.0,50.0,13,24.0,3
Demetrius Harris,2019,149.0,68.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,170.0,3.0,2.0,7.0,2.0,47.9,0,464.0,6.0,149.0,3,28.0,13
Delanie Walker,2019,215.0,66.0,0.0,0.0,0.0,1.0,0.0,21.0,30.0,234.0,2.0,2.0,4.0,2.0,52.5,0,188.0,4.0,215.0,10,35.0,6
Dawson Knox,2019,388.0,144.0,1.0,9.0,0.0,0.0,0.0,28.0,50.0,455.0,2.0,2.0,6.0,1.0,79.7,0,646.0,4.0,397.0,1,22.0,15
David Njoku,2019,37.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,44.0,1.0,1.0,1.0,1.0,13.7,0,75.0,2.0,37.0,14,23.0,2
Darren Waller,2019,1145.0,578.0,2.0,5.0,0.0,1.0,1.0,90.0,115.0,848.0,3.0,7.0,10.0,3.0,216.0,1,922.0,6.0,1150.0,0,26.0,16
Darren Fells,2019,341.0,168.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,258.0,7.0,10.0,12.0,7.0,110.10000000000000,0,740.0,14.0,341.0,1,33.0,15
Darrell Daniels,2019,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.4,0,28.0,0.0,4.0,13,24.0,3
Daniel Brown,2019,72.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,111.0,1.0,1.0,2.0,1.0,18.2,0,209.0,2.0,72.0,10,27.0,6
Dan Arnold,2019,96.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,127.0,1.0,0.0,2.0,0.0,20.6,0,48.0,2.0,96.0,14,24.0,2
Dalton Schultz,2019,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,1.6,0,12.0,0.0,6.0,14,23.0,2
Dallas Goedert,2019,607.0,334.0,0.0,0.0,0.0,2.0,2.0,58.0,84.0,500.0,5.0,8.0,11.0,4.0,136.7,0,770.0,10.0,607.0,1,24.0,15
Clive Walford,2019,57.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,80.0,0.0,0.0,0.0,0.0,9.7,0,65.0,0.0,57.0,12,27.0,4
Christopher Herndon,2019,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,1.7,0,18.0,0.0,7.0,15,23.0,1
Chris Manhertz,2019,11.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.1,0,17.0,0.0,11.0,15,27.0,1
Charles Clay,2019,237.0,95.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,152.0,1.0,4.0,5.0,1.0,45.7,0,396.0,2.0,237.0,1,30.0,15
Cethan Carter,2019,13.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,9.3,0,54.0,2.0,13.0,14,23.0,2
Cameron Brate,2019,311.0,90.0,0.0,0.0,0.0,0.0,0.0,36.0,54.0,385.0,4.0,6.0,7.0,4.0,89.1,0,405.0,8.0,311.0,2,28.0,14
C.J. Uzomah,2019,242.0,135.0,0.0,0.0,0.0,0.0,0.0,27.0,39.0,156.0,2.0,7.0,10.0,2.0,61.200000000000000,0,531.0,4.0,242.0,3,26.0,13
Blake Jarwin,2019,365.0,157.0,0.0,0.0,0.0,1.0,0.0,31.0,41.0,329.0,3.0,1.0,2.0,1.0,85.5,0,412.0,6.0,365.0,1,25.0,15
Blake Bell,2019,67.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,99.0,0.0,0.0,0.0,0.0,14.7,0,297.0,0.0,67.0,5,28.0,11
Benjamin Watson,2019,155.0,74.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,191.0,0.0,2.0,2.0,0.0,29.5,0,371.0,0.0,155.0,8,38.0,8
Ben Koyack,2019,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.9,0,74.0,0.0,9.0,13,26.0,3
Ben Braunecker,2019,59.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,111.0,1.0,1.0,1.0,1.0,17.900000000000000,0,129.0,2.0,59.0,12,25.0,4
Austin Hooper,2019,755.0,318.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,575.0,6.0,10.0,16.0,6.0,180.5,0,680.0,12.0,755.0,4,24.0,12
Antony Auclair,2019,11.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.1,0,63.0,0.0,11.0,14,26.0,2
Anthony Firkser,2019,204.0,71.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,222.0,1.0,2.0,3.0,1.0,38.4,0,166.0,2.0,204.0,6,24.0,10
Adam Shaheen,2019,74.0,38.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,49.0,0.0,0.0,3.0,0.0,16.4,0,162.0,0.0,74.0,9,24.0,7
Zach Ertz,2020,304.0,80.0,1.0,0.0,0.0,0.0,0.0,34.0,65.0,500.0,1.0,4.0,7.0,1.0,64.4,0,608.0,2.0,304.0,6,29.0,10
Will Dissly,2020,251.0,169.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,138.0,2.0,2.0,4.0,2.0,59.1,0,472.0,4.0,251.0,2,24.0,14
Virgil Green,2020,50.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,71.0,1.0,0.0,0.0,0.0,14.0,0,81.0,2.0,50.0,12,32.0,4
Vance McDonald,2020,99.0,79.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,37.0,0.0,2.0,2.0,0.0,24.9,0,307.0,0.0,99.0,7,30.0,9
Tyler Kroft,2020,119.0,44.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,121.0,3.0,5.0,5.0,3.0,39.9,0,216.0,6.0,119.0,10,27.0,6
Tyler Higbee,2020,507.0,226.0,1.0,1.0,0.0,0.0,0.0,42.0,56.0,470.0,5.0,6.0,6.0,4.0,122.8,0,757.0,10.0,508.0,2,27.0,14
Tyler Eifert,2020,349.0,102.0,0.0,0.0,0.0,0.0,0.0,36.0,56.0,503.0,2.0,5.0,10.0,2.0,74.9,0,543.0,4.0,349.0,2,29.0,14
Tyler Davis,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,1.0,0.0,0.0,0,16.0,0.0,0.0,15,23.0,1
Tyler Conklin,2020,194.0,126.0,0.0,0.0,0.0,1.0,0.0,19.0,26.0,114.0,1.0,1.0,1.0,1.0,44.4,0,355.0,2.0,194.0,9,25.0,7
Troy Fumagalli,2020,15.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,40.0,1.0,1.0,2.0,1.0,9.5,0,26.0,2.0,15.0,14,25.0,2
Trey Burton,2020,143.0,44.0,1.0,2.0,1.0,0.0,0.0,17.0,30.0,241.0,2.0,5.0,7.0,2.0,47.5,0,235.0,5.0,145.0,8,28.0,8
Trevon Wesco,2020,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,1.5,0,25.0,0.0,5.0,14,24.0,2
Travis Kelce,2020,1416.0,594.0,0.0,0.0,0.0,1.0,1.0,105.0,142.0,1243.0,11.0,14.0,20.0,10.0,303.76,1,899.0,22.0,1420.0,1,30.0,15
T.J. Hockenson,2020,723.0,329.0,1.0,0.0,0.0,1.0,1.0,67.0,97.0,710.0,6.0,9.0,14.0,6.0,164.3,0,766.0,12.0,723.0,0,23.0,16
Stephen Carlson,2020,11.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.1,0,20.0,0.0,11.0,14,23.0,2
Stephen Anderson,2020,106.0,80.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,44.0,0.0,0.0,0.0,0.0,18.6,0,83.0,0.0,106.0,13,27.0,3
Ryan Izzo,2020,199.0,68.0,0.0,0.0,0.0,1.0,1.0,13.0,19.0,205.0,0.0,0.0,1.0,0.0,27.900000000000000,0,499.0,0.0,199.0,6,24.0,10
Ryan Griffin,2020,86.0,49.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,63.0,0.0,0.0,0.0,0.0,17.6,0,129.0,0.0,86.0,11,30.0,5
