player_name,position,season,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,rush_touchdown,pass_touchdown,interception,fumble,receptions,targets,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,rush_attempts_redzone,rush_touchdown_redzone,fantasy_points_ppr,total_tds,touches,total_yards,age,games_played_season,top_10_next
Chris Evans,RB,2022,38.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,12.8,2.0,3.0,38.0,24.0,4,0
Christian McCaffrey,RB,2022,385.0,315.0,133.0,614.0,14.0,5.0,3.0,0.0,0.0,42.0,54.0,3.0,5.0,7.0,1.0,26.0,4.0,189.9,11.0,175.0,999.0,26.0,16,1
Christian McCaffrey,RB,2022,277.0,294.0,87.0,393.0,5.0,2.0,1.0,1.0,0.0,33.0,42.0,1.0,2.0,4.0,1.0,9.0,2.0,116.0,4.0,120.0,670.0,26.0,16,0
Christian McCaffrey,RB,2022,24.0,28.0,8.0,38.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.2,0.0,10.0,62.0,26.0,16,0
Chuba Hubbard,RB,2022,147.0,142.0,95.0,466.0,6.0,2.0,0.0,0.0,1.0,14.0,17.0,0.0,1.0,1.0,0.0,16.0,2.0,87.3,2.0,109.0,613.0,23.0,12,0
Clyde Edwards-Helaire,RB,2022,151.0,144.0,71.0,302.0,4.0,3.0,3.0,0.0,0.0,17.0,23.0,3.0,6.0,6.0,3.0,11.0,3.0,98.3,9.0,88.0,453.0,23.0,10,0
Cordarrelle Patterson,RB,2022,104.0,95.0,116.0,581.0,14.0,6.0,0.0,2.0,0.0,17.0,25.0,0.0,1.0,2.0,0.0,25.0,6.0,117.5,6.0,133.0,685.0,31.0,10,0
Corey Clement,RB,2022,46.0,53.0,15.0,55.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,20.1,1.0,19.0,101.0,27.0,3,0
Craig Reynolds,RB,2022,116.0,108.0,23.0,102.0,3.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,30.8,0.0,32.0,218.0,26.0,6,0
D'Andre Swift,RB,2022,348.0,408.0,95.0,536.0,10.0,5.0,2.0,0.0,1.0,43.0,65.0,2.0,8.0,12.0,0.0,25.0,5.0,173.4,9.0,138.0,884.0,23.0,13,0
D'Ernest Johnson,RB,2022,7.0,8.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4,0.0,7.0,24.0,26.0,3,0
D'Onta Foreman,RB,2022,26.0,27.0,204.0,914.0,17.0,5.0,0.0,1.0,1.0,5.0,8.0,0.0,1.0,1.0,0.0,36.0,5.0,127.0,5.0,209.0,940.0,26.0,16,0
Dalvin Cook,RB,2022,295.0,331.0,264.0,1173.0,33.0,8.0,2.0,0.0,4.0,39.0,56.0,2.0,6.0,11.0,1.0,42.0,6.0,233.8,12.0,303.0,1468.0,27.0,17,0
Dameon Pierce,RB,2022,165.0,197.0,220.0,939.0,27.0,4.0,1.0,1.0,4.0,30.0,38.0,1.0,2.0,2.0,1.0,33.0,3.0,162.4,6.0,250.0,1104.0,22.0,13,0
Damien Harris,RB,2022,97.0,86.0,106.0,462.0,7.0,3.0,0.0,1.0,0.0,17.0,22.0,0.0,4.0,7.0,0.0,13.0,3.0,88.9,3.0,123.0,559.0,25.0,11,0
Damien Williams,RB,2022,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,2.0,30.0,1,0
Dare Ogunbowale,RB,2022,104.0,124.0,43.0,123.0,4.0,1.0,0.0,1.0,0.0,20.0,25.0,0.0,0.0,2.0,0.0,9.0,1.0,46.7,1.0,63.0,227.0,28.0,11,0
Darrel Williams,RB,2022,9.0,15.0,21.0,102.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,4.0,1.0,21.100000000000000,1.0,25.0,111.0,27.0,5,0
Darrell Henderson,RB,2022,102.0,110.0,70.0,283.0,1.0,3.0,0.0,0.0,0.0,17.0,22.0,0.0,1.0,2.0,0.0,10.0,3.0,73.5,3.0,87.0,385.0,25.0,10,0
Darrynton Evans,RB,2022,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,30.0,24.0,2,0
David Johnson,RB,2022,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,2.0,28.0,30.0,1,0
David Montgomery,RB,2022,316.0,283.0,201.0,801.0,13.0,5.0,1.0,1.0,2.0,34.0,39.0,1.0,3.0,3.0,1.0,34.0,5.0,173.7,7.0,235.0,1117.0,25.0,16,0
DeeJay Dallas,RB,2022,126.0,126.0,35.0,186.0,1.0,0.0,0.0,1.0,0.0,17.0,19.0,0.0,2.0,2.0,0.0,2.0,0.0,46.2,0.0,52.0,312.0,23.0,11,0
Demetric Felton,RB,2022,8.0,11.0,1.0,-4.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,3.0,4.0,24.0,4,0
Deon Jackson,RB,2022,209.0,228.0,68.0,236.0,6.0,1.0,1.0,1.0,1.0,30.0,33.0,1.0,3.0,3.0,1.0,9.0,1.0,81.5,3.0,98.0,445.0,23.0,12,0
Derrick Henry,RB,2022,398.0,402.0,349.0,1538.0,34.0,14.0,1.0,0.0,6.0,33.0,41.0,0.0,4.0,6.0,0.0,40.0,11.0,307.76,15.0,384.0,1940.0,28.0,16,1
Devin Singletary,RB,2022,280.0,261.0,177.0,819.0,19.0,5.0,1.0,0.0,3.0,38.0,52.0,1.0,5.0,8.0,1.0,35.0,4.0,174.9,7.0,215.0,1099.0,24.0,16,0
Dontrell Hilliard,RB,2022,177.0,151.0,22.0,145.0,0.0,0.0,4.0,0.0,0.0,21.0,26.0,4.0,5.0,7.0,3.0,0.0,0.0,77.2,8.0,43.0,322.0,27.0,11,0
Dwayne Washington,RB,2022,7.0,6.0,11.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.0,12.0,45.0,28.0,3,0
Elijah Mitchell,RB,2022,8.0,12.0,13.0,76.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,10.400000000000000,0.0,15.0,84.0,24.0,2,0
Eno Benjamin,RB,2022,184.0,222.0,71.0,299.0,8.0,2.0,0.0,0.0,0.0,24.0,33.0,0.0,4.0,5.0,0.0,14.0,2.0,84.3,2.0,95.0,483.0,23.0,11,0
Eno Benjamin,RB,2022,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2.0,3.0,23.0,11,0
Eno Benjamin,RB,2022,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0,1.0,23.0,11,0
Ezekiel Elliott,RB,2022,92.0,88.0,231.0,876.0,16.0,12.0,0.0,0.0,0.0,17.0,23.0,0.0,2.0,2.0,0.0,39.0,12.0,185.8,12.0,248.0,968.0,27.0,15,0
Gary Brightwell,RB,2022,39.0,35.0,31.0,141.0,4.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,3.0,0.0,5.0,1.0,29.0,1.0,36.0,180.0,24.0,8,0
Giovani Bernard,RB,2022,-1.0,7.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.7,0.0,9.0,27.0,30.0,1,0
Gus Edwards,RB,2022,0.0,0.0,25.0,172.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.2,0.0,25.0,172.0,27.0,4,0
Hassan Haskins,RB,2022,57.0,52.0,16.0,56.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,26.0,113.0,22.0,6,0
Isaiah Spiller,RB,2022,13.0,23.0,17.0,46.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.900000000000000,0.0,20.0,59.0,21.0,4,0
Isiah Pacheco,RB,2022,130.0,157.0,170.0,830.0,5.0,5.0,0.0,0.0,3.0,13.0,14.0,0.0,1.0,1.0,0.0,31.0,5.0,133.0,5.0,183.0,960.0,23.0,17,0
J.D. McKissic,RB,2022,173.0,152.0,22.0,95.0,2.0,0.0,0.0,2.0,0.0,27.0,38.0,0.0,0.0,3.0,0.0,1.0,0.0,49.8,0.0,49.0,268.0,29.0,8,0
J.K. Dobbins,RB,2022,39.0,36.0,35.0,123.0,6.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,7.0,1.0,34.2,3.0,41.0,162.0,23.0,4,0
Jamaal Williams,RB,2022,73.0,65.0,263.0,1066.0,20.0,17.0,0.0,0.0,3.0,12.0,16.0,0.0,2.0,2.0,0.0,59.0,16.0,221.9,17.0,275.0,1139.0,27.0,17,0
James Conner,RB,2022,300.0,376.0,183.0,782.0,11.0,7.0,1.0,1.0,3.0,46.0,57.0,1.0,3.0,4.0,1.0,25.0,6.0,197.2,9.0,229.0,1082.0,27.0,13,0
James Cook,RB,2022,180.0,132.0,89.0,507.0,5.0,2.0,1.0,1.0,1.0,21.0,31.0,1.0,3.0,6.0,1.0,13.0,0.0,102.7,4.0,110.0,687.0,22.0,16,1
James Robinson,RB,2022,46.0,49.0,81.0,340.0,9.0,3.0,1.0,0.0,1.0,9.0,11.0,1.0,1.0,2.0,1.0,17.0,1.0,71.6,5.0,90.0,386.0,24.0,11,0
James Robinson,RB,2022,5.0,14.0,24.0,68.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,15.3,2.0,26.0,73.0,24.0,11,0
James Robinson,RB,2022,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,5.0,17.0,24.0,11,0
Jamycal Hasty,RB,2022,126.0,134.0,46.0,194.0,10.0,2.0,1.0,0.0,0.0,20.0,26.0,1.0,1.0,1.0,0.0,8.0,1.0,70.0,4.0,66.0,320.0,25.0,14,0
Javonte Williams,RB,2022,76.0,118.0,47.0,204.0,5.0,0.0,0.0,0.0,1.0,16.0,22.0,0.0,3.0,6.0,0.0,4.0,0.0,41.0,0.0,63.0,280.0,22.0,4,0
Jaylen Warren,RB,2022,214.0,225.0,77.0,379.0,4.0,1.0,0.0,0.0,1.0,28.0,33.0,0.0,5.0,5.0,0.0,13.0,1.0,93.3,1.0,105.0,593.0,23.0,16,0
Jeffery Wilson,RB,2022,91.0,67.0,92.0,468.0,11.0,2.0,0.0,0.0,2.0,10.0,13.0,0.0,2.0,3.0,0.0,14.0,1.0,71.9,2.0,102.0,559.0,26.0,15,0
Jeffery Wilson,RB,2022,49.0,35.0,58.0,222.0,4.0,3.0,0.0,1.0,1.0,7.0,15.0,0.0,1.0,1.0,0.0,7.0,2.0,50.1,3.0,65.0,271.0,26.0,15,0
Jeffery Wilson,RB,2022,21.0,14.0,9.0,51.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,0.0,16.2,2.0,12.0,72.0,26.0,15,0
Jerick McKinnon,RB,2022,512.0,541.0,72.0,291.0,8.0,1.0,9.0,1.0,1.0,56.0,70.0,9.0,12.0,16.0,8.0,20.0,0.0,191.3,19.0,128.0,803.0,30.0,17,0
Jerome Ford,RB,2022,0.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,5.0,9.0,22.0,1,0
Joe Mixon,RB,2022,441.0,468.0,210.0,814.0,15.0,7.0,2.0,0.0,0.0,60.0,75.0,2.0,9.0,13.0,2.0,39.0,7.0,239.5,11.0,270.0,1255.0,26.0,14,1
Jonathan Taylor,RB,2022,143.0,208.0,192.0,861.0,15.0,4.0,0.0,1.0,3.0,28.0,39.0,0.0,2.0,3.0,0.0,32.0,3.0,141.4,4.0,220.0,1004.0,23.0,11,0
Jonathan Williams,RB,2022,40.0,38.0,37.0,152.0,4.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,26.2,0.0,44.0,192.0,28.0,7,0
Jordan Mason,RB,2022,0.0,0.0,43.0,258.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,31.800000000000000,1.0,43.0,258.0,23.0,8,0
Jordan Wilkins,RB,2022,14.0,18.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,5.7,0.0,8.0,37.0,28.0,1,0
Josh Jacobs,RB,2022,400.0,374.0,341.0,1653.0,26.0,12.0,0.0,0.0,3.0,53.0,64.0,0.0,2.0,4.0,0.0,44.0,10.0,327.3,12.0,394.0,2053.0,24.0,17,0
Joshua Kelley,RB,2022,63.0,65.0,37.0,167.0,2.0,1.0,0.0,0.0,0.0,9.0,16.0,0.0,1.0,1.0,0.0,8.0,1.0,38.0,1.0,46.0,230.0,24.0,7,0
Justice Hill,RB,2022,58.0,83.0,49.0,262.0,2.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,41.0,0.0,61.0,320.0,24.0,13,0
Justin Jackson,RB,2022,97.0,98.0,38.0,153.0,5.0,1.0,0.0,0.0,0.0,10.0,16.0,0.0,2.0,3.0,0.0,6.0,1.0,41.0,1.0,48.0,250.0,26.0,10,0
Kareem Hunt,RB,2022,210.0,235.0,123.0,468.0,13.0,3.0,1.0,0.0,1.0,35.0,44.0,1.0,4.0,8.0,1.0,25.0,2.0,126.8,5.0,158.0,678.0,27.0,17,0
Ke'Shawn Vaughn,RB,2022,19.0,29.0,17.0,53.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,20.0,72.0,25.0,5,0
Keaontay Ingram,RB,2022,21.0,32.0,27.0,60.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,8.0,1.0,18.100000000000000,1.0,31.0,81.0,22.0,10,0
Kene Nwangwu,RB,2022,21.0,21.0,9.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,11.0,35.0,24.0,2,0
Kenneth Gainwell,RB,2022,169.0,146.0,53.0,240.0,1.0,4.0,0.0,1.0,0.0,23.0,28.0,0.0,1.0,3.0,0.0,16.0,4.0,85.9,4.0,76.0,409.0,23.0,17,0
Kenneth Walker,RB,2022,165.0,221.0,228.0,1050.0,33.0,9.0,0.0,1.0,0.0,27.0,34.0,0.0,1.0,1.0,0.0,51.0,7.0,200.5,9.0,255.0,1215.0,21.0,15,0
Kenyan Drake,RB,2022,70.0,105.0,93.0,422.0,14.0,3.0,1.0,1.0,1.0,15.0,20.0,1.0,4.0,5.0,1.0,15.0,2.0,86.2,5.0,108.0,492.0,28.0,11,0
Kevin Harris,RB,2022,0.0,0.0,15.0,47.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.7,1.0,15.0,47.0,21.0,4,0
Khalil Herbert,RB,2022,62.0,73.0,108.0,643.0,4.0,4.0,1.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,19.0,4.0,106.5,6.0,114.0,705.0,24.0,10,0
Kyren Williams,RB,2022,13.0,27.0,13.0,50.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,15.0,63.0,22.0,4,0
Latavius Murray,RB,2022,127.0,172.0,138.0,613.0,8.0,4.0,0.0,0.0,1.0,23.0,30.0,0.0,0.0,0.0,0.0,10.0,4.0,121.0,4.0,161.0,740.0,32.0,10,0
Leonard Fournette,RB,2022,523.0,563.0,189.0,668.0,19.0,3.0,3.0,1.0,0.0,73.0,83.0,3.0,10.0,10.0,3.0,27.0,3.0,226.1,9.0,262.0,1191.0,27.0,16,0
Malcolm Brown,RB,2022,12.0,12.0,10.0,61.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,15.3,1.0,12.0,73.0,29.0,4,0
Malik Davis,RB,2022,45.0,48.0,30.0,138.0,5.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,28.300000000000000,1.0,34.0,183.0,23.0,5,0
Mark Ingram,RB,2022,68.0,78.0,64.0,233.0,4.0,1.0,0.0,0.0,2.0,16.0,18.0,0.0,4.0,5.0,0.0,9.0,1.0,46.1,1.0,80.0,301.0,32.0,10,0
Marlon Mack,RB,2022,99.0,114.0,16.0,84.0,1.0,1.0,1.0,0.0,0.0,8.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,38.300000000000000,3.0,24.0,183.0,26.0,5,0
Matt Breida,RB,2022,118.0,100.0,48.0,200.0,5.0,1.0,0.0,0.0,0.0,20.0,24.0,0.0,0.0,0.0,0.0,9.0,1.0,57.8,1.0,68.0,318.0,27.0,15,0
Melvin Gordon,RB,2022,223.0,206.0,90.0,318.0,9.0,2.0,0.0,0.0,5.0,25.0,32.0,0.0,2.0,2.0,0.0,14.0,2.0,85.1,2.0,115.0,541.0,29.0,10,0
Michael Carter,RB,2022,198.0,187.0,68.0,219.0,3.0,2.0,0.0,0.0,0.0,25.0,33.0,0.0,2.0,5.0,0.0,11.0,2.0,78.7,2.0,93.0,417.0,23.0,9,0
Mike Boone,RB,2022,61.0,64.0,15.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,1.0,2.0,0.0,1.0,0.0,20.3,0.0,21.0,143.0,27.0,6,0
Mike Davis,RB,2022,7.0,11.0,8.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.5,0.0,9.0,25.0,29.0,4,0
Miles Sanders,RB,2022,78.0,103.0,260.0,1269.0,22.0,11.0,0.0,0.0,2.0,20.0,26.0,0.0,0.0,0.0,0.0,50.0,10.0,214.70000000000000,11.0,280.0,1347.0,25.0,17,0
Myles Gaskin,RB,2022,28.0,20.0,10.0,26.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,9.4,0.0,14.0,54.0,25.0,2,0
Najee Harris,RB,2022,233.0,219.0,272.0,1034.0,22.0,7.0,3.0,0.0,3.0,41.0,53.0,3.0,4.0,7.0,3.0,42.0,7.0,221.86,13.0,314.0,1271.0,24.0,17,0
Nick Chubb,RB,2022,239.0,259.0,303.0,1525.0,28.0,12.0,1.0,0.0,1.0,27.0,37.0,1.0,1.0,1.0,1.0,42.0,9.0,278.4,14.0,330.0,1764.0,26.0,17,0
Nyheim Hines,RB,2022,188.0,145.0,18.0,36.0,3.0,1.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,4.0,0.0,4.0,1.0,53.400000000000000,1.0,43.0,224.0,25.0,15,0
Nyheim Hines,RB,2022,53.0,45.0,6.0,-3.0,2.0,0.0,1.0,0.0,0.0,5.0,8.0,1.0,3.0,4.0,1.0,2.0,0.0,16.0,2.0,11.0,50.0,25.0,15,0
Nyheim Hines,RB,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15,0
Pierre Strong,RB,2022,42.0,38.0,10.0,100.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,27.2,1.0,17.0,142.0,23.0,4,0
Rachaad White,RB,2022,280.0,309.0,130.0,481.0,10.0,1.0,2.0,0.0,2.0,50.0,58.0,2.0,6.0,8.0,2.0,12.0,1.0,138.1,5.0,180.0,761.0,23.0,16,1
Raheem Blackshear,RB,2022,93.0,105.0,23.0,77.0,5.0,3.0,0.0,1.0,0.0,10.0,11.0,0.0,1.0,1.0,0.0,5.0,3.0,43.0,3.0,33.0,170.0,24.0,10,0
Raheem Mostert,RB,2022,202.0,179.0,181.0,891.0,15.0,3.0,2.0,1.0,1.0,31.0,41.0,2.0,6.0,7.0,2.0,21.0,2.0,165.3,7.0,212.0,1093.0,30.0,16,1
Rashaad Penny,RB,2022,16.0,28.0,57.0,346.0,4.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,5.0,0.0,52.200000000000000,2.0,61.0,362.0,26.0,5,0
Rex Burkhead,RB,2022,204.0,214.0,26.0,80.0,4.0,0.0,1.0,1.0,0.0,37.0,50.0,1.0,6.0,9.0,1.0,3.0,0.0,69.4,2.0,64.0,284.0,32.0,15,0
Rhamondre Stevenson,RB,2022,421.0,488.0,210.0,1040.0,18.0,5.0,1.0,0.0,4.0,69.0,88.0,1.0,6.0,7.0,1.0,32.0,3.0,248.1,7.0,279.0,1461.0,24.0,17,0
Ronald Jones,RB,2022,22.0,23.0,17.0,70.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,16.2,1.0,18.0,92.0,25.0,5,0
Royce Freeman,RB,2022,2.0,7.0,7.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3,0.0,8.0,17.0,26.0,1,0
Salvon Ahmed,RB,2022,8.0,7.0,12.0,64.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,14.200000000000000,1.0,13.0,72.0,23.0,6,0
Samaje Perine,RB,2022,287.0,321.0,96.0,394.0,6.0,2.0,4.0,0.0,0.0,38.0,51.0,4.0,6.0,8.0,3.0,18.0,2.0,142.1,10.0,134.0,681.0,26.0,16,0
Saquon Barkley,RB,2022,338.0,434.0,295.0,1312.0,31.0,10.0,0.0,1.0,1.0,57.0,75.0,0.0,0.0,1.0,0.0,38.0,8.0,280.0,10.0,352.0,1650.0,25.0,16,0
Snoop Conner,RB,2022,0.0,0.0,12.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.2,1.0,12.0,42.0,22.0,5,0
Sony Michel,RB,2022,53.0,46.0,36.0,106.0,2.0,0.0,0.0,1.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,22.9,0.0,45.0,159.0,27.0,10,0
Tony Jones,RB,2022,18.0,20.0,8.0,16.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,11.0,34.0,24.0,3,0
Tony Jones,RB,2022,12.0,14.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,20.0,24.0,3,0
Tony Pollard,RB,2022,371.0,347.0,193.0,1007.0,19.0,9.0,3.0,0.0,0.0,39.0,55.0,3.0,5.0,9.0,1.0,23.0,6.0,248.8,15.0,232.0,1378.0,25.0,16,0
Travis Etienne,RB,2022,314.0,352.0,221.0,1125.0,28.0,5.0,0.0,0.0,4.0,35.0,45.0,0.0,4.0,6.0,0.0,44.0,4.0,199.9,5.0,256.0,1439.0,23.0,17,1
Travis Homer,RB,2022,103.0,80.0,7.0,31.0,0.0,0.0,1.0,0.0,1.0,10.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,26.4,2.0,17.0,134.0,24.0,5,0
Trayveon Williams,RB,2022,30.0,8.0,6.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,60.0,24.0,4,0
Trestan Ebner,RB,2022,8.0,-1.0,24.0,54.0,7.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,8.2,0.0,26.0,62.0,23.0,7,0
Trey Sermon,RB,2022,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,2.0,19.0,23.0,1,0
Ty Chandler,RB,2022,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,20.0,24.0,1,0
Ty Johnson,RB,2022,88.0,73.0,30.0,160.0,5.0,1.0,0.0,1.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,40.8,1.0,42.0,248.0,24.0,10,0
Tyler Allgeier,RB,2022,139.0,168.0,211.0,1035.0,14.0,3.0,1.0,0.0,0.0,16.0,17.0,1.0,0.0,0.0,0.0,40.0,3.0,157.4,5.0,227.0,1174.0,22.0,16,0
Tyrion Davis-Price,RB,2022,0.0,0.0,34.0,99.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,9.9,0.0,34.0,99.0,21.0,5,0
Zack Moss,RB,2022,12.0,13.0,72.0,352.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,16.0,1.0,46.400000000000000,1.0,76.0,364.0,24.0,10,0
Zack Moss,RB,2022,27.0,29.0,17.0,91.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,15.8,0.0,24.0,118.0,24.0,10,0
Zamir White,RB,2022,0.0,0.0,17.0,70.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,17.0,70.0,22.0,11,0
Zander Horvath,RB,2022,8.0,1.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0,2.0,2.0,2.0,2.0,1.0,0.0,18.6,4.0,9.0,16.0,23.0,8,0
Zonovan Knight,RB,2022,100.0,132.0,85.0,300.0,13.0,1.0,0.0,0.0,2.0,13.0,14.0,0.0,2.0,2.0,0.0,10.0,1.0,59.0,1.0,98.0,400.0,21.0,7,0
A.J. Dillon,RB,2023,223.0,231.0,178.0,613.0,15.0,2.0,0.0,0.0,0.0,22.0,28.0,0.0,1.0,1.0,0.0,36.0,2.0,117.6,2.0,200.0,836.0,25.0,15,0
Aaron Jones,RB,2023,233.0,271.0,142.0,656.0,11.0,2.0,1.0,0.0,2.0,30.0,43.0,1.0,7.0,10.0,0.0,36.0,2.0,133.9,4.0,172.0,889.0,28.0,11,0
Alex Armah,RB,2023,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,29.0,1,0
Alexander Mattison,RB,2023,192.0,181.0,180.0,700.0,25.0,0.0,3.0,0.0,2.0,30.0,44.0,3.0,5.0,11.0,3.0,24.0,0.0,131.20000000000000,6.0,210.0,892.0,25.0,16,0
