player_name,season,receiving_yards,yards_after_catch,rush_attempts,rush_touchdown,pass_touchdown,fumble,receptions,targets,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,fantasy_points_ppr,offense_snaps,total_tds,touches,total_yards,games_missed,age,games_played_season,Top_10_Next_Season_or_Not
Christian Watson,2023,422.0,105.0,4.0,0.0,5.0,0.0,28.0,48.0,5.0,6.0,11.0,5.0,91.3,446.0,10.0,32.0,433.0,8,24.0,9,0
Colton Dowell,2023,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7,29.0,0.0,1.0,3.0,15,24.0,2,0
Cooper Kupp,2023,471.0,219.0,1.0,0.0,4.0,0.0,44.0,71.0,4.0,10.0,16.0,3.0,108.8,600.0,8.0,45.0,468.0,7,30.0,10,0
Courtland Sutton,2023,772.0,156.0,0.0,0.0,10.0,3.0,59.0,88.0,10.0,13.0,18.0,8.0,183.2,782.0,20.0,59.0,772.0,1,27.0,16,0
Curtis Samuel,2023,613.0,260.0,7.0,1.0,4.0,0.0,62.0,87.0,4.0,8.0,15.0,4.0,149.2,571.0,9.0,69.0,652.0,1,27.0,16,0
D.J. Chark,2023,525.0,84.0,0.0,0.0,5.0,2.0,35.0,66.0,5.0,4.0,6.0,4.0,114.5,726.0,10.0,35.0,525.0,3,26.0,14,0
D.J. Moore,2023,1364.0,539.0,4.0,1.0,8.0,1.0,96.0,133.0,8.0,8.0,12.0,4.0,279.5,1029.0,17.0,100.0,1385.0,0,26.0,17,0
D'Wayne Eskridge,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,10.0,15,26.0,2,0
Darius Slayton,2023,770.0,298.0,0.0,0.0,4.0,0.0,50.0,77.0,4.0,2.0,4.0,1.0,147.0,896.0,8.0,50.0,770.0,0,26.0,17,0
Darnell Mooney,2023,414.0,181.0,2.0,0.0,1.0,0.0,31.0,58.0,1.0,2.0,8.0,1.0,72.9,751.0,2.0,33.0,419.0,3,25.0,14,0
Davante Adams,2023,1144.0,336.0,0.0,0.0,8.0,0.0,103.0,169.0,8.0,17.0,29.0,6.0,253.4,963.0,16.0,103.0,1144.0,0,30.0,17,0
David Bell,2023,167.0,73.0,0.0,0.0,3.0,0.0,14.0,22.0,3.0,0.0,2.0,0.0,46.7,186.0,6.0,14.0,167.0,8,22.0,9,0
DeAndre Carter,2023,39.0,50.0,3.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,9.7,71.0,0.0,7.0,57.0,9,30.0,8,0
DeAndre Hopkins,2023,1057.0,223.0,2.0,0.0,7.0,0.0,75.0,131.0,7.0,7.0,18.0,4.0,211.6,758.0,14.0,78.0,1066.0,0,31.0,17,0
Deebo Samuel,2023,892.0,527.0,37.0,5.0,7.0,1.0,60.0,87.0,7.0,12.0,17.0,3.0,239.7,708.0,19.0,98.0,1117.0,2,27.0,15,0
Demarcus Robinson,2023,371.0,89.0,1.0,0.0,4.0,2.0,26.0,38.0,4.0,4.0,9.0,3.0,84.40000000000000,353.0,8.0,27.0,394.0,9,28.0,8,0
Demario Douglas,2023,561.0,336.0,8.0,0.0,0.0,1.0,49.0,75.0,0.0,2.0,4.0,0.0,98.2,481.0,0.0,57.0,602.0,3,22.0,14,0
Deonte Harty,2023,150.0,79.0,4.0,0.0,1.0,0.0,15.0,19.0,1.0,3.0,3.0,1.0,32.0,140.0,2.0,19.0,150.0,5,25.0,12,0
Derius Davis,2023,66.0,115.0,14.0,0.0,0.0,0.0,15.0,17.0,0.0,1.0,1.0,0.0,31.7,140.0,0.0,29.0,167.0,3,22.0,14,0
DeVante Parker,2023,394.0,126.0,0.0,0.0,0.0,0.0,33.0,53.0,0.0,0.0,0.0,0.0,68.4,580.0,0.0,33.0,394.0,4,30.0,13,0
Deven Thompkins,2023,83.0,74.0,8.0,0.0,1.0,1.0,17.0,24.0,1.0,2.0,4.0,1.0,31.9,208.0,2.0,25.0,139.0,5,23.0,12,0
Devin Duvernay,2023,18.0,17.0,4.0,0.0,0.0,0.0,4.0,9.0,0.0,1.0,1.0,0.0,7.3,99.0,0.0,8.0,33.0,11,25.0,6,0
DeVonta Smith,2023,1066.0,294.0,0.0,0.0,7.0,1.0,81.0,109.0,7.0,4.0,6.0,3.0,220.6,1043.0,14.0,81.0,1066.0,1,24.0,16,0
Diontae Johnson,2023,546.0,208.0,0.0,0.0,5.0,1.0,38.0,66.0,5.0,4.0,8.0,3.0,120.6,490.0,10.0,38.0,546.0,6,27.0,11,0
DK Metcalf,2023,1114.0,367.0,0.0,0.0,8.0,0.0,66.0,115.0,8.0,10.0,23.0,6.0,217.4,831.0,16.0,66.0,1114.0,1,25.0,16,0
Donovan Peoples-Jones,2023,97.0,22.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,15.700000000000000,374.0,0.0,8.0,97.0,8,24.0,9,0
Donovan Peoples-Jones,2023,41.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.1,37.0,0.0,4.0,41.0,8,24.0,9,0
Dontayvion Wicks,2023,581.0,216.0,1.0,0.0,4.0,3.0,39.0,57.0,4.0,4.0,8.0,2.0,116.76000000000000,458.0,8.0,41.0,596.0,2,22.0,15,0
Dyami Brown,2023,168.0,79.0,1.0,0.0,1.0,0.0,12.0,21.0,1.0,1.0,2.0,0.0,30.96,208.0,2.0,14.0,172.0,4,23.0,13,0
Elijah Cooks,2023,38.0,8.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,6.8,28.0,0.0,3.0,38.0,15,24.0,2,0
Elijah Moore,2023,640.0,191.0,9.0,0.0,2.0,2.0,59.0,102.0,2.0,8.0,14.0,2.0,126.10000000000000,897.0,4.0,68.0,651.0,1,23.0,16,0
Equanimeous St. Brown,2023,39.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.9,90.0,0.0,2.0,39.0,14,26.0,3,0
Erik Ezukanma,2023,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2,29.0,0.0,5.0,22.0,15,23.0,2,0
Gabe Davis,2023,746.0,180.0,1.0,0.0,7.0,1.0,45.0,75.0,7.0,6.0,11.0,5.0,146.4,899.0,14.0,46.0,744.0,1,24.0,16,0
George Pickens,2023,1140.0,388.0,3.0,0.0,5.0,3.0,63.0,103.0,5.0,3.0,8.0,0.0,202.8,929.0,10.0,66.0,1158.0,0,22.0,17,0
Greg Dortch,2023,280.0,152.0,1.0,0.0,2.0,0.0,24.0,41.0,2.0,2.0,3.0,1.0,64.5,390.0,4.0,25.0,285.0,8,25.0,9,0
Gunner Olszewski,2023,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,1.0,0.0,16,26.0,1,0
Hunter Renfrow,2023,255.0,152.0,0.0,0.0,0.0,1.0,25.0,37.0,0.0,5.0,5.0,0.0,47.5,326.0,0.0,25.0,255.0,4,27.0,13,0
Ihmir Smith-Marsette,2023,51.0,48.0,8.0,1.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,26.5,93.0,1.0,16.0,125.0,11,24.0,6,0
Isaiah Hodgins,2023,230.0,75.0,0.0,0.0,3.0,1.0,21.0,33.0,3.0,3.0,5.0,3.0,59.0,418.0,6.0,21.0,230.0,3,24.0,14,0
Isaiah McKenzie,2023,82.0,72.0,3.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,20.6,97.0,0.0,14.0,96.0,8,28.0,9,0
Jahan Dotson,2023,518.0,115.0,0.0,0.0,4.0,0.0,49.0,76.0,4.0,5.0,11.0,2.0,110.8,910.0,8.0,49.0,518.0,0,23.0,17,0
Jake Bobo,2023,196.0,87.0,1.0,1.0,2.0,0.0,19.0,24.0,2.0,2.0,3.0,2.0,54.9,272.0,5.0,20.0,199.0,3,25.0,14,0
Jakobi Meyers,2023,807.0,242.0,4.0,2.0,9.0,0.0,71.0,102.0,8.0,12.0,15.0,6.0,212.58,903.0,19.0,78.0,843.0,1,26.0,16,0
Jalen Brooks,2023,64.0,28.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,12.4,39.0,0.0,6.0,64.0,14,23.0,3,0
Jalen Guyton,2023,89.0,32.0,0.0,0.0,1.0,0.0,10.0,19.0,1.0,2.0,4.0,1.0,24.9,219.0,2.0,10.0,89.0,11,26.0,6,0
Jalen Nailor,2023,13.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.3,17.0,0.0,2.0,13.0,16,24.0,1,0
Jalen Reagor,2023,127.0,16.0,1.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,16.4,237.0,0.0,7.0,144.0,10,24.0,7,0
Jalen Tolbert,2023,268.0,34.0,0.0,0.0,2.0,0.0,22.0,35.0,2.0,3.0,4.0,2.0,58.800000000000000,398.0,4.0,22.0,268.0,4,24.0,13,0
Jalin Hyatt,2023,373.0,48.0,0.0,0.0,0.0,1.0,23.0,38.0,0.0,0.0,0.0,0.0,56.3,448.0,0.0,23.0,373.0,4,21.0,13,0
Jamal Agnew,2023,90.0,25.0,4.0,0.0,0.0,1.0,9.0,11.0,0.0,1.0,1.0,0.0,12.8,108.0,0.0,13.0,88.0,12,28.0,5,0
James Proche,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,50.0,0.0,0.0,0.0,16,26.0,1,0
Jameson Williams,2023,352.0,99.0,3.0,1.0,2.0,1.0,22.0,37.0,2.0,3.0,4.0,0.0,74.1,416.0,5.0,25.0,381.0,6,22.0,11,0
Jamison Crowder,2023,159.0,80.0,0.0,0.0,1.0,0.0,16.0,20.0,1.0,0.0,1.0,0.0,37.9,107.0,2.0,16.0,159.0,10,30.0,7,0
Jason Brownlee,2023,56.0,20.0,0.0,0.0,1.0,0.0,5.0,7.0,1.0,1.0,1.0,1.0,14.6,256.0,2.0,5.0,56.0,13,24.0,4,0
Jauan Jennings,2023,265.0,89.0,0.0,0.0,1.0,0.0,19.0,32.0,1.0,1.0,2.0,1.0,49.5,311.0,2.0,19.0,265.0,5,26.0,12,0
Jayden Reed,2023,793.0,335.0,12.0,2.0,8.0,0.0,64.0,93.0,8.0,11.0,17.0,5.0,213.2,578.0,18.0,76.0,912.0,1,23.0,16,0
Jaylen Waddle,2023,1014.0,421.0,3.0,0.0,4.0,0.0,72.0,101.0,4.0,4.0,8.0,2.0,192.6,611.0,8.0,75.0,1026.0,3,24.0,14,0
Jerry Jeudy,2023,758.0,323.0,0.0,0.0,2.0,1.0,54.0,84.0,2.0,8.0,11.0,1.0,135.8,662.0,4.0,54.0,758.0,1,24.0,16,0
John Metchie,2023,158.0,84.0,1.0,0.0,0.0,0.0,16.0,30.0,0.0,0.0,4.0,0.0,32.2,287.0,0.0,17.0,162.0,3,23.0,14,0
Jonathan Mingo,2023,418.0,155.0,0.0,0.0,0.0,1.0,43.0,83.0,0.0,0.0,3.0,0.0,80.8,909.0,0.0,43.0,418.0,2,22.0,15,0
Jordan Addison,2023,911.0,262.0,1.0,0.0,10.0,0.0,70.0,100.0,10.0,9.0,17.0,5.0,205.3,921.0,20.0,71.0,913.0,0,21.0,17,0
Josh Downs,2023,771.0,371.0,0.0,0.0,2.0,0.0,68.0,97.0,2.0,5.0,10.0,1.0,155.1,788.0,4.0,68.0,771.0,0,22.0,17,0
Josh Palmer,2023,421.0,133.0,1.0,0.0,1.0,1.0,29.0,48.0,1.0,3.0,8.0,0.0,72.7,413.0,2.0,30.0,427.0,9,23.0,8,0
Josh Reynolds,2023,608.0,173.0,0.0,0.0,5.0,1.0,40.0,63.0,5.0,6.0,12.0,4.0,125.8,778.0,10.0,40.0,608.0,1,28.0,16,0
JuJu Smith-Schuster,2023,260.0,94.0,0.0,0.0,1.0,0.0,29.0,43.0,1.0,2.0,3.0,1.0,53.0,461.0,2.0,29.0,260.0,6,26.0,11,0
Julio Jones,2023,63.0,27.0,0.0,0.0,2.0,0.0,9.0,15.0,2.0,2.0,3.0,1.0,25.3,158.0,4.0,9.0,63.0,11,34.0,6,0
Justin Watson,2023,460.0,47.0,0.0,0.0,3.0,1.0,27.0,50.0,3.0,3.0,5.0,3.0,82.0,496.0,6.0,27.0,460.0,2,27.0,15,0
Justyn Ross,2023,51.0,12.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,1.0,0.0,10.1,79.0,0.0,5.0,51.0,13,23.0,4,0
Juwann Winfree,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,16,26.0,1,0
K.J. Osborn,2023,540.0,185.0,0.0,0.0,3.0,1.0,48.0,72.0,3.0,4.0,9.0,2.0,114.0,788.0,6.0,48.0,540.0,2,26.0,15,0
Kadarius Toney,2023,169.0,128.0,11.0,0.0,1.0,1.0,27.0,36.0,1.0,3.0,5.0,1.0,49.0,230.0,2.0,39.0,200.0,4,24.0,13,0
Kalif Raymond,2023,489.0,214.0,7.0,0.0,1.0,0.0,35.0,44.0,1.0,3.0,4.0,0.0,97.4,348.0,2.0,42.0,564.0,0,29.0,17,0
Kayshon Boutte,2023,19.0,10.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,3.9000000000000000,92.0,0.0,2.0,19.0,14,21.0,3,0
Keenan Allen,2023,1243.0,423.0,2.0,0.0,8.0,2.0,108.0,148.0,7.0,8.0,14.0,5.0,275.86,779.0,15.0,112.0,1298.0,4,31.0,13,0
Keith Kirkwood,2023,37.0,1.0,0.0,0.0,1.0,0.0,5.0,9.0,1.0,1.0,3.0,1.0,14.700000000000000,132.0,2.0,5.0,37.0,10,28.0,7,0
Kendrick Bourne,2023,406.0,203.0,1.0,0.0,4.0,1.0,37.0,52.0,4.0,6.0,6.0,3.0,93.0,371.0,8.0,38.0,410.0,9,28.0,8,0
KhaDarel Hodge,2023,232.0,83.0,1.0,0.0,0.0,1.0,14.0,21.0,0.0,0.0,0.0,0.0,33.2,297.0,0.0,15.0,232.0,4,28.0,13,0
Khalil Shakir,2023,611.0,282.0,1.0,0.0,2.0,0.0,39.0,45.0,2.0,2.0,2.0,1.0,113.1,597.0,4.0,40.0,621.0,1,23.0,16,0
Kyle Philips,2023,15.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.5,4.0,0.0,2.0,15.0,16,24.0,1,0
Laviska Shenault,2023,60.0,85.0,12.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,21.5,92.0,0.0,22.0,115.0,9,24.0,8,0
Lil'Jordan Humphrey,2023,147.0,96.0,0.0,0.0,2.0,0.0,10.0,15.0,2.0,2.0,2.0,1.0,36.7,244.0,4.0,10.0,147.0,8,25.0,9,0
Lynn Bowden,2023,83.0,57.0,5.0,0.0,0.0,1.0,11.0,16.0,0.0,0.0,0.0,0.0,22.5,239.0,0.0,16.0,115.0,9,25.0,8,0
Mack Hollins,2023,247.0,55.0,0.0,0.0,0.0,0.0,17.0,29.0,0.0,1.0,2.0,0.0,41.7,271.0,0.0,17.0,247.0,9,29.0,8,0
Malik Heath,2023,125.0,35.0,0.0,0.0,1.0,0.0,15.0,24.0,1.0,2.0,5.0,1.0,33.5,257.0,2.0,15.0,125.0,5,23.0,12,0
Malik Taylor,2023,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.6,10.0,0.0,1.0,6.0,16,27.0,1,0
Marquez Valdes-Scantling,2023,315.0,92.0,0.0,0.0,1.0,1.0,21.0,41.0,1.0,2.0,5.0,0.0,53.5,618.0,2.0,21.0,315.0,1,28.0,16,0
Marquise Brown,2023,574.0,164.0,2.0,0.0,4.0,0.0,51.0,99.0,4.0,5.0,9.0,3.0,130.70000000000000,760.0,8.0,53.0,597.0,4,26.0,13,0
Marquise Goodwin,2023,10.0,9.0,4.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,5.3,84.0,0.0,7.0,43.0,9,32.0,8,0
Marvin Jones,2023,35.0,9.0,0.0,0.0,0.0,1.0,5.0,10.0,0.0,1.0,2.0,0.0,5.5,115.0,0.0,5.0,35.0,13,33.0,4,0
Marvin Mims,2023,377.0,154.0,9.0,0.0,1.0,0.0,22.0,32.0,1.0,1.0,1.0,0.0,66.7,372.0,2.0,31.0,407.0,2,21.0,15,0
Mecole Hardman,2023,35.0,57.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,10.8,51.0,0.0,8.0,38.0,11,25.0,6,0
Mecole Hardman,2023,6.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.6,20.0,0.0,1.0,6.0,11,25.0,6,0
Mecole Hardman,2023,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,-0.4,11.0,0.0,1.0,6.0,11,25.0,6,0
Michael Gallup,2023,418.0,104.0,0.0,0.0,2.0,0.0,34.0,55.0,2.0,3.0,6.0,1.0,83.8,592.0,4.0,34.0,418.0,1,27.0,16,0
Michael Pittman,2023,1106.0,483.0,0.0,0.0,4.0,1.0,104.0,143.0,4.0,14.0,18.0,2.0,226.6,941.0,8.0,104.0,1106.0,2,25.0,15,0
Michael Thomas,2023,448.0,100.0,0.0,0.0,1.0,0.0,39.0,63.0,1.0,2.0,9.0,1.0,87.8,490.0,2.0,39.0,448.0,7,30.0,10,0
Michael Wilson,2023,565.0,139.0,0.0,0.0,3.0,0.0,38.0,56.0,3.0,4.0,7.0,3.0,108.5,709.0,6.0,38.0,565.0,4,23.0,13,0
Mike Evans,2023,1255.0,322.0,0.0,0.0,13.0,0.0,79.0,133.0,13.0,6.0,16.0,5.0,276.5,863.0,26.0,79.0,1255.0,0,30.0,17,0
Mike Williams,2023,249.0,108.0,1.0,0.0,1.0,0.0,19.0,26.0,1.0,0.0,2.0,0.0,50.2,167.0,2.0,20.0,252.0,14,28.0,3,0
Miles Boykin,2023,17.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.7,39.0,0.0,3.0,17.0,13,26.0,4,0
Nelson Agholor,2023,381.0,141.0,0.0,0.0,4.0,1.0,35.0,44.0,4.0,6.0,7.0,3.0,95.1,559.0,8.0,35.0,381.0,1,30.0,16,0
Nick Westbrook-Ikhine,2023,370.0,107.0,0.0,0.0,3.0,0.0,28.0,45.0,3.0,3.0,6.0,2.0,83.0,572.0,6.0,28.0,370.0,4,26.0,13,0
Nico Collins,2023,1297.0,549.0,1.0,0.0,8.0,1.0,80.0,107.0,8.0,9.0,15.0,6.0,254.40000000000000,668.0,16.0,81.0,1304.0,2,24.0,15,0
Noah Brown,2023,530.0,201.0,1.0,0.0,2.0,0.0,31.0,50.0,2.0,2.0,5.0,1.0,95.9,428.0,4.0,32.0,529.0,8,27.0,9,0
Odell Beckham,2023,565.0,155.0,0.0,0.0,3.0,1.0,35.0,63.0,3.0,5.0,10.0,1.0,104.5,464.0,6.0,35.0,565.0,3,30.0,14,0
Olamide Zaccheaus,2023,164.0,52.0,0.0,0.0,2.0,0.0,10.0,20.0,2.0,0.0,3.0,0.0,38.4,385.0,4.0,10.0,164.0,6,26.0,11,0
Parker Washington,2023,71.0,23.0,0.0,0.0,1.0,1.0,10.0,14.0,1.0,2.0,2.0,1.0,18.1,186.0,2.0,10.0,71.0,12,21.0,5,0
Parris Campbell,2023,104.0,65.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,2.0,3.0,0.0,26.400000000000000,189.0,0.0,20.0,104.0,9,26.0,8,0
Puka Nacua,2023,1486.0,639.0,12.0,0.0,6.0,1.0,105.0,157.0,6.0,9.0,16.0,3.0,292.5,1000.0,12.0,117.0,1575.0,0,22.0,17,0
Quentin Johnston,2023,431.0,152.0,3.0,0.0,2.0,0.0,38.0,66.0,2.0,4.0,8.0,2.0,92.0,748.0,4.0,41.0,440.0,0,21.0,17,0
Quez Watkins,2023,114.0,44.0,0.0,0.0,1.0,0.0,12.0,15.0,1.0,2.0,2.0,1.0,27.4,168.0,2.0,12.0,114.0,14,25.0,3,0
Rakim Jarrett,2023,60.0,27.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,10.0,80.0,0.0,5.0,60.0,11,22.0,6,0
Randall Cobb,2023,24.0,14.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,2.0,3.0,0.0,2.4,187.0,0.0,4.0,24.0,9,33.0,8,0
Rashee Rice,2023,938.0,654.0,1.0,0.0,7.0,2.0,79.0,101.0,7.0,16.0,22.0,6.0,209.5,622.0,14.0,80.0,935.0,1,23.0,16,0
Rashid Shaheed,2023,719.0,151.0,7.0,0.0,5.0,0.0,46.0,72.0,5.0,3.0,6.0,1.0,145.6,604.0,10.0,53.0,756.0,2,25.0,15,0
Rashod Bateman,2023,367.0,59.0,1.0,0.0,1.0,0.0,32.0,53.0,1.0,1.0,3.0,1.0,70.5,584.0,2.0,33.0,385.0,2,23.0,15,0
Ray-Ray McCloud,2023,113.0,71.0,2.0,0.0,0.0,0.0,9.0,10.0,0.0,1.0,1.0,0.0,20.6,126.0,0.0,11.0,136.0,11,26.0,6,0
Richie James,2023,114.0,61.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,1.0,1.0,0.0,21.400000000000000,128.0,0.0,10.0,114.0,9,27.0,8,0
Robbie Chosen,2023,58.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,8.8,23.0,0.0,3.0,58.0,14,30.0,3,0
Robert Woods,2023,426.0,126.0,1.0,0.0,1.0,0.0,40.0,74.0,1.0,3.0,10.0,1.0,87.3,634.0,2.0,41.0,433.0,4,31.0,13,0
Romeo Doubs,2023,674.0,134.0,0.0,0.0,8.0,1.0,59.0,93.0,8.0,9.0,17.0,7.0,168.4,845.0,16.0,59.0,674.0,0,23.0,17,0
Rondale Moore,2023,352.0,216.0,28.0,1.0,1.0,1.0,40.0,62.0,1.0,4.0,5.0,0.0,105.0,757.0,3.0,68.0,530.0,0,23.0,17,0
Ronnie Bell,2023,68.0,10.0,0.0,0.0,3.0,0.0,6.0,13.0,3.0,3.0,4.0,3.0,30.8,125.0,6.0,6.0,68.0,9,23.0,8,0
Samori Toure,2023,78.0,18.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,1.0,2.0,0.0,13.8,129.0,0.0,8.0,78.0,9,25.0,8,0
Scott Miller,2023,161.0,80.0,0.0,0.0,2.0,0.0,11.0,16.0,2.0,3.0,3.0,2.0,39.1,166.0,4.0,11.0,161.0,8,26.0,9,0
Simi Fehoko,2023,9.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,7.9,16.0,2.0,1.0,9.0,16,25.0,1,0
Skyy Moore,2023,244.0,109.0,3.0,0.0,1.0,0.0,21.0,35.0,1.0,3.0,6.0,1.0,47.7,479.0,2.0,24.0,267.0,4,22.0,13,0
Stefon Diggs,2023,1183.0,399.0,1.0,0.0,8.0,2.0,107.0,156.0,8.0,11.0,16.0,6.0,262.8,949.0,16.0,108.0,1188.0,0,29.0,17,0
Sterling Shepard,2023,57.0,33.0,1.0,0.0,1.0,0.0,10.0,21.0,1.0,2.0,6.0,1.0,20.3,134.0,2.0,11.0,63.0,7,30.0,10,0
Tank Dell,2023,603.0,125.0,11.0,0.0,6.0,0.0,37.0,59.0,6.0,5.0,8.0,3.0,134.4,382.0,12.0,48.0,654.0,9,23.0,8,0
Tee Higgins,2023,347.0,123.0,0.0,0.0,2.0,0.0,28.0,52.0,2.0,5.0,8.0,2.0,72.7,358.0,4.0,28.0,347.0,9,24.0,8,0
Terrace Marshall,2023,139.0,48.0,0.0,0.0,0.0,1.0,19.0,32.0,0.0,1.0,3.0,0.0,30.9,313.0,0.0,19.0,139.0,9,23.0,8,0
Tre Tucker,2023,331.0,28.0,10.0,0.0,2.0,0.0,19.0,32.0,2.0,3.0,4.0,1.0,67.8,298.0,4.0,29.0,408.0,4,22.0,13,0
Trent Sherfield,2023,86.0,49.0,0.0,0.0,1.0,0.0,11.0,21.0,1.0,2.0,3.0,1.0,23.6,214.0,2.0,11.0,86.0,8,27.0,9,0
Trent Taylor,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.2,16.0,0.0,1.0,-2.0,14,29.0,3,0
Trenton Irwin,2023,316.0,110.0,0.0,0.0,1.0,1.0,25.0,31.0,1.0,5.0,7.0,0.0,60.6,346.0,2.0,25.0,316.0,7,27.0,10,0
Trey Palmer,2023,385.0,103.0,3.0,0.0,3.0,3.0,39.0,67.0,3.0,2.0,3.0,2.0,92.7,718.0,6.0,42.0,407.0,0,22.0,17,0
Treylon Burks,2023,221.0,71.0,5.0,0.0,0.0,0.0,16.0,30.0,0.0,1.0,1.0,0.0,39.9,395.0,0.0,21.0,239.0,8,23.0,9,0
Tutu Atwell,2023,483.0,104.0,5.0,0.0,3.0,0.0,39.0,65.0,3.0,3.0,5.0,2.0,104.40000000000000,679.0,6.0,44.0,514.0,3,23.0,14,0
Ty Montgomery,2023,31.0,16.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,4.3,29.0,0.0,5.0,33.0,12,30.0,5,0
Tylan Wallace,2023,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.1,24.0,0.0,1.0,11.0,16,24.0,1,0
Tyler Boyd,2023,667.0,279.0,2.0,0.0,2.0,0.0,67.0,94.0,2.0,5.0,8.0,2.0,136.80000000000000,824.0,4.0,69.0,678.0,0,28.0,17,0
Tyler Lockett,2023,894.0,210.0,0.0,0.0,5.0,0.0,79.0,118.0,5.0,7.0,13.0,4.0,190.4,838.0,10.0,79.0,894.0,0,30.0,17,0
Tyler Scott,2023,168.0,70.0,7.0,0.0,0.0,1.0,17.0,31.0,0.0,3.0,5.0,0.0,32.9,371.0,0.0,24.0,209.0,4,21.0,13,0
Tyquan Thornton,2023,83.0,44.0,3.0,0.0,0.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,24.4,196.0,0.0,14.0,134.0,10,23.0,7,0
Tyreek Hill,2023,1799.0,652.0,6.0,0.0,13.0,1.0,119.0,166.0,13.0,15.0,25.0,4.0,365.4,695.0,26.0,125.0,1814.0,1,29.0,16,0
Van Jefferson,2023,101.0,17.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,1.0,1.0,0.0,20.1,266.0,0.0,12.0,101.0,3,27.0,14,0
Van Jefferson,2023,108.0,8.0,1.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,15.200000000000000,263.0,0.0,9.0,112.0,3,27.0,14,0
Van Jefferson,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,22.0,0.0,0.0,0.0,3,27.0,14,0
Velus Jones,2023,20.0,15.0,8.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,11.1,83.0,0.0,12.0,71.0,7,26.0,10,0
Wan'Dale Robinson,2023,525.0,287.0,9.0,1.0,1.0,0.0,60.0,78.0,1.0,3.0,3.0,1.0,133.2,641.0,3.0,69.0,612.0,2,22.0,15,0
Xavier Gipson,2023,229.0,109.0,8.0,1.0,0.0,1.0,21.0,37.0,0.0,4.0,6.0,0.0,54.700000000000000,475.0,1.0,29.0,297.0,4,22.0,13,0
